text,stop_flag
rarely,False
mention,False
the,True
individual,False
name,False
of,True
the,True
zamorins,False
of,True
kozhikode,False
mana,False
vikrama,False
mana,False
veda,False
and,True
vira,False
raya,False
were,True
the,True
only,True
name,False
given,False
to,True
male,False
member,False
in,True
the,True
royal,False
family,False
the,True
samoothiri,False
always,False
being,True
known,False
a,True
manavikrama,False
mana,False
veda,False
might,False
be,True
a,True
corruption,False
of,True
the,True
old,False
malayalam,False
title,False
mana,False
viyata,False
portuguese,False
historian,False
diogo,False
de,False
couto,False
wa,False
the,True
first,False
to,True
attempt,False
the,True
construction,False
of,True
chronological,False
scheme,False
the,True
following,False
is,True
a,True
list,False
of,True
ruler,False
of,True
kozhikode,False
from,True
the,True
zamorins,False
of,True
calicut,False
by,True
k,False
v,False
krishna,False
iyer,False
the,True
first,False
column,False
no,True
give,False
the,True
number,False
of,True
the,True
samoothiri,False
reckoned,False
from,True
the,True
founder,False
of,True
the,True
ruling,False
family,False
based,False
upon,False
de,False
couto,False
s,True
assumption,False
that,True
there,True
had,True
been,True
samoothiris,False
before,True
the,True
samoothiri,False
reigning,False
in,True
first,False
dynasty,False
the,True
original,False
seat,False
of,True
the,True
aristocratic,False
clan,False
wa,False
nediyiruppu,False
and,True
the,True
head,False
of,True
the,True
house,False
wa,False
known,False
a,True
nediyiruppu,False
mutta,False
eradi,False
a,True
title,False
enjoyed,False
by,True
the,True
fifth,False
in,True
rank,False
from,True
the,True
samoothiri,False
under,True
the,True
kodungallur,False
chera,False
ruler,False
the,True
mutta,False
eradi,False
governed,False
ernad,False
with,True
the,True
title,False
of,True
ernad,False
utaiyar,False
later,False
the,True
clan,False
abandoned,False
it,True
ancestral,False
house,False
and,True
transferred,False
it,True
residence,False
to,True
the,True
present,False
day,False
kozhikode,False
note,False
italic,False
name,False
only,True
indicate,False
the,True
asterism,False
under,True
which,True
the,True
samoothiri,False
is,True
born,False
second,False
dynasty,False
it,True
seems,False
that,True
the,True
original,False
ruling,False
family,False
came,False
to,True
an,True
end,False
with,True
the,True
samoothiri,False
of,True
kozhikode,False
the,True
samoothiri,False
the,True
first,False
of,True
the,True
second,False
ruling,False
family,False
wa,False
the,True
oldest,False
of,True
the,True
prince,False
adopted,False
from,True
nileshwaram,False
in,True
samoothiri,False
family,False
today,False
the,True
samoothiris,False
of,True
kozhikode,False
returned,False
to,True
kozhikode,False
from,True
travancore,False
by,True
the,True
company,False
reduced,False
the,True
samoothiris,False
to,True
the,True
position,False
of,True
pensioned,False
landlord,False
by,True
giving,False
them,True
an,True
annual,False
payment,False
called,False
mali,False
khana,False
payment,False
mali,False
khana,False
were,True
taken,False
over,True
by,True
the,True
government,False
of,True
india,False
after,True
independence,False
in,True
the,True
royal,False
family,False
ha,False
been,True
trying,False
to,True
get,False
a,True
pension,False
from,True
the,True
various,False
government,False
over,True
fifty,False
year,False
the,True
kerala,False
government,False
decided,False
to,True
award,False
a,True
monthly,False
pension,False
to,True
member,False
of,True
the,True
royal,False
family,False
in,True
at,True
present,False
the,True
samoothiri,False
of,True
kozhikode,False
is,True
trustee,False
to,True
hindu,False
temple,False
under,True
malabar,False
devaswom,False
board,False
a,True
madras,False
h,False
r,False
c,False
e,False
act,False
in,True
northern,False
kerala,False
including,False
five,False
special,False
grade,False
temple,False
which,True
generate,False
a,True
substantial,False
revenue,False
the,True
samoothiri,False
also,False
ha,False
a,True
permanent,False
seat,False
on,True
the,True
guruvayur,False
sree,False
krishna,False
temple,False
s,True
managing,False
committee,False
zamorin,False
s,True
high,False
school,False
situated,False
overlooking,False
the,True
talus,False
temple,False
wa,False
established,False
in,True
and,True
the,True
family,False
manages,False
the,True
zamorin,False
s,True
guruvayurappan,False
college,False
the,True
family,False
ha,False
sought,False
the,True
government,False
s,True
help,False
to,True
preserve,False
the,True
artefact,False
in,True
their,True
private,False
collection,False
this,True
collection,False
include,False
palm,False
leaf,False
manuscript,False
sword,False
shield,False
and,True
other,True
valuable,False
malabar,False
devaswom,False
board,False
commissioner,False
recently,False
proposed,False
to,True
the,True
kerala,False
state,False
government,False
that,True
the,True
temple,False
under,True
the,True
hereditary,False
private,False
trustee,False
such,True
a,True
the,True
samoothiri,False
should,True
be,True
attached,False
to,True
the,True
board,False
see,False
also,False
kingdom,False
of,True
cochin,False
kingdom,False
of,True
cochin,False
kochi,False
thiruvithamkoor,False
references,False
source,False
h,False
a,True
r,False
gibb,False
ed,False
ibn,False
battuta,False
travel,False
in,True
asia,False
and,True
africa,False
new,False
delhi,False
reprint,False
m,True
l,False
dame,False
ed,False
the,True
book,False
of,True
duarte,False
barbosa,False
vol,False
ii,False
new,False
delhi,False
reprint,False
lieut,False
m,True
j,False
rawlandson,False
ed,False
trans,False
tohfut,False
ul,False
mujahideen,False
london,False
hermann,False
gundert,False
ed,False
keralotpatti,False
in,True
scaria,False
zacharia,False
ed,False
keralotpattiyum,False
mattum,False
kottayam,False
albert,False
gray,False
ed,False
the,True
voyage,False
of,True
francois,False
pyrard,False
of,True
laval,False
vol,False
i,True
new,False
delhi,False
reprint,False
william,False
logan,False
malabar,False
vol,False
i,True
madras,False
reprint,False
kesavan,False
veluthat,False
logan,False
s,True
malabar,False
text,False
and,True
context,False
in,True
william,False
logan,False
malabar,False
vol,False
i,True
thiruvananthapuram,False
k,False
m,True
panikkar,False
a,True
history,False
of,True
kerala,False
annamalainagar,False
p,False
k,False
s,True
raja,False
medieval,False
kerala,False
calicut,False
a,True
sreedhara,False
menon,False
a,True
survey,False
of,True
kerala,False
history,False
madras,False
n,False
m,True
nampoothiri,False
samutiri,False
caritrattile,False
kanappurangal,False
sukapuram,False
m,True
g,False
s,True
narayanan,False
perumals,False
of,True
kerala,False
calicut,False
sf,False
dale,False
the,True
mappilas,False
of,True
malabar,False
islamic,False
society,False
on,True
the,True
south,False
asian,False
frontier,False
oxford,False
kesavan,False
veluthat,False
brahman,False
settlement,False
in,True
kerala,False
historical,False
study,False
calicut,False
genevieve,False
bouchon,False
regent,False
of,True
the,True
sea,False
cannanore,False
s,True
response,False
to,True
portuguese,False
expansion,False
delhi,False
rajan,False
gurukkal,False
raghava,False
varier,False
eds,False
cultural,False
history,False
of,True
kerala,False
vol,False
i,True
thiruvananthapuram,False
k,False
v,False
krishna,False
iyer,False
zamorins,False
of,True
calicut,False
from,True
the,True
earliest,False
time,False
to,True
a,True
d,True
calicut,False
norman,False
printing,False
bureau,False
m,True
g,False
s,True
narayanan,False
calicut,False
the,True
city,False
of,True
truth,False
revisited,False
kerala,False
university,False
of,True
calicut,False
m,True
g,False
s,True
narayanan,False
perumals,False
of,True
kerala,False
brahmin,False
oligarchy,False
and,True
ritual,False
monarchypolitical,False
and,True
social,False
condition,False
of,True
kerala,False
under,True
the,True
cera,False
perumals,False
of,True
makotai,False
c,False
ad,False
kerala,False
calicut,False
university,False
press,False
pp,False
schwartz,False
stuart,False
implicit,False
understanding,False
cambridge,False
university,False
press,False
cambridge,False
pp,False
hamilton,False
alex,False
a,True
new,False
account,False
of,True
the,True
east,False
indie,False
pinkerton,False
s,True
voyage,False
and,True
travel,False
viii,False
hart,False
henry,False
h,False
the,True
sea,False
road,False
to,True
the,True
indie,False
new,False
york,False
macmillan,False
company,False
frederic,False
charles,False
danvers,False
danvers,False
frederick,False
charles,False
the,True
portuguese,False
in,True
india,False
new,False
york,False
octagon,False
book,False
further,True
reading,False
english,False
translation,False
of,True
the,True
original,False
arabic,False
version,False
written,False
by,True
zainudheen,False
makhdoom,False
in,True
sixteenth,False
century,False
ce,False
external,False
links,False
columbia,False
university,False
history,False
of,True
calicut,False
at,True
calicut,False
press,False
club,False
talus,False
temple,False
calicut,False
category,False
dynasty,False
of,True
india,False
category,False
history,False
of,True
kozhikode,False
category,False
nair,False
category,False
former,False
country,False
in,True
south,False
asia,False
category,False
former,False
monarchy,False
of,True
south,False
asia,False
category,False
historical,False
indian,False
region,False
category,False
feudal,False
state,False
of,True
kerala,False
category,False
kingdom,False
of,True
kerala,False
category,False
royal,False
title,False
the,True
state,False
of,True
brazil,False
estado,False
do,True
brasil,False
wa,False
one,False
of,True
the,True
state,False
of,True
the,True
portuguese,False
empire,False
in,True
the,True
america,False
during,True
the,True
period,False
of,True
colonial,False
brazil,False
history,False
in,True
the,True
governorate,False
general,False
of,True
brazil,False
wa,False
split,False
into,True
two,False
state,False
the,True
state,False
of,True
brazil,False
and,True
the,True
state,False
of,True
maranho,False
colonial,False
the,True
state,False
wa,False
created,False
on,True
june,False
by,True
philip,False
ii,False
of,True
portugal,False
this,True
action,False
divided,False
portuguese,False
america,False
into,True
two,False
administrative,False
unit,False
with,True
the,True
capital,False
of,True
the,True
state,False
of,True
brazil,False
located,False
in,True
salvador,False
bahia,False
and,True
the,True
capital,False
of,True
the,True
state,False
of,True
maranho,False
located,False
in,True
so,True
lus,False
maranho,False
the,True
state,False
of,True
brazil,False
became,False
a,True
viceroyalty,False
of,True
brazil,False
in,True
january,False
when,True
the,True
capital,False
of,True
the,True
state,False
of,True
brazil,False
wa,False
transferred,False
from,True
salvador,False
to,True
rio,False
de,False
janeiro,False
composition,False
the,True
state,False
of,True
brazil,False
originally,False
included,False
of,True
the,True
original,False
captaincy,False
all,True
except,False
cear,False
which,True
became,False
subordinate,False
to,True
pernambuco,False
later,False
and,True
maranho,False
two,False
part,False
which,True
included,False
the,True
subcaptaincy,False
of,True
para,False
west,False
of,True
the,True
treaty,False
of,True
tordesillas,False
at,True
that,True
time,False
north,False
to,True
south,False
captaincy,False
of,True
rio,False
grande,False
de,False
norte,False
captaincy,False
of,True
paraba,False
southern,False
rio,False
grande,False
itamaraca,False
captaincy,False
of,True
pernambuco,False
captaincy,False
of,True
bahia,False
captaincy,False
of,True
ilhus,False
became,False
a,True
comarca,False
of,True
bahia,False
in,True
captaincy,False
of,True
porto,False
seguro,False
captaincy,False
of,True
esprito,False
santo,False
captaincy,False
of,True
rio,False
de,False
janeiro,False
so,True
tom,False
and,True
so,True
vicente,False
first,False
section,False
captaincy,False
of,True
santo,False
amaro,False
captaincy,False
of,True
so,True
vicente,False
second,False
section,False
later,False
renamed,False
captaincy,False
of,True
so,True
paulo,False
e,False
mina,False
de,False
ouro,False
captaincy,False
of,True
santana,False
captaincies,False
created,False
by,True
the,True
state,False
captaincy,False
of,True
alagoas,False
from,True
pernambuco,False
captaincy,False
of,True
cear,False
resplit,False
from,True
pernambuco,False
previously,False
existed,False
